place_id,place_name,address,lat,lon,rating_place,reviewer,review_text,review_rating,review_date,review_likes,total_reviews_place,source,review_id,description,highlighted_description,avatar_title,rating,posted_at,ordered,liked_count,is_liked,is_review_owner,order_id,has_copy_order,content_last_modified_at,status,entity_type,edit_review_expiration_time,merchant_id,reviews_madeby_user,item_ratings,mex_reply,photos,should_display_see_translation,tags,avatar_url,_year,is_question,text_ml,text_bert,_year_src,token_count
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Aliza “M17” Maulana,sangat enak sekali dengan harga yang terjangkau,5.0,2022-08-06T06:51:53.199Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,sangat lezat sekali harga jangkau,sangat lezat sekali dengan harga yang terjangkau,2022,5
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Obith Ndut,Mie nya enak bikin ketagihan,5.0,2022-08-05T09:48:06.261Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,lezat bikin tagih,mie nya lezat bikin ketagihan,2022,3
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Noopie Novia,"Gais barusan gw makan mi godhog nya,enak and gk amis,pas iseng lihat smua bumbu,tmsk mie ditakar, n ditimbang,maybe jadi bikin rasanya konsisten Krn dah ada takarannya,so good siih jadi rasa and bentuk gk akan berubah,mie nya juga yg gede2 kyk kolor itu,next kesini lagi buat nyobain mie goreng and bihunnya,buat kalian wajib coba nih mie Jogja",5.0,2022-08-02T10:14:11.918Z,1.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,gais barusan gw makan godhog lezat and tidak amis pas iseng lihat smua bumbu tmsk takar timbang maybe bikin konsisten dah takar so good siih and bentuk tidak ubah gede2 kyk kolor next kesini nyobain goreng and bihun wajib coba jogja,gais barusan gw makan mie godhog nya lezat and tidak amis pas iseng lihat smua bumbu tmsk mie ditakar n ditimbang maybe jadi bikin rasanya konsisten karena dah ada takarannya so good siih jadi rasa and bentuk tidak akan berubah mie nya juga yang gede2 kyk kolor itu next kesini lagi untuk nyobain mie goreng and bihunnya untuk kalian wajib coba nih mie jogja,2022,41
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Sulis yawati,"Tempat nya nyaman,Mie sama bihunnya enak bangettttttt",5.0,2022-08-01T05:29:14.691Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,nyaman bihun lezat bangett,tempat nya nyaman mie sama bihunnya lezat bangett,2022,4
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Nur Hasanah,"Kemarin pas ke purwokerto mampir kesini buat nyobain mienya, masyaallah enakk bangett <3, nanti kalo kesana insyaallah mampir lagii...",5.0,2022-08-01T05:07:41.170Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,kemarin pas mampir kesini nyobain mienya masyaallah lezat bangett kesana insyaallah mampir lagi,kemarin pas ke purwokerto mampir kesini untuk nyobain mienya masyaallah lezat bangett 3 nanti kalau kesana insyaallah mampir lagii,2022,13
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,yanto musyawirin,Mie yh mantap mantul jdi pgn nambah terus😍,5.0,2022-08-01T02:40:29.290Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,yh bagus bagus jdi pgn nambah,mie yh bagus bagus jdi pgn nambah terus,2022,6
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Hijo In,Rasa mie nya enak di lidah bikin gamau brenti makan😍,5.0,2022-07-31T22:45:49.595Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,lezat lidah bikin gamau brenti makan,rasa mie nya lezat di lidah bikin gamau brenti makan,2022,6
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Mini Shop,Mantap banget rasanya,5.0,2022-07-31T16:22:45.685Z,1.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,bagus banget,bagus banget rasanya,2022,2
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Ubsiyah Ubsss,Mantaaaaap bangeeetttt 😍,5.0,2022-07-31T13:06:18.735Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,mantaap bangeeett,mantaap bangeeett,2022,2
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,kaprod klayan,👍rasanya mantap,5.0,2022-07-31T12:33:25.027Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,bagus,rasanya bagus,2022,1
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Fahri Muhammad,The best👍👍👍,5.0,2022-07-31T11:31:37.570Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,the best,the best,2022,2
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Tania Marinda,Rekomended rasa enak tempat bersih,5.0,2022-07-31T08:02:49.890Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,rekomended lezat bersih,rekomended rasa lezat tempat bersih,2022,3
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Luky Chanel,Cocok bangt buat yang pencinta mie..kuy cobaiin 🤤🤤,5.0,2022-07-31T07:01:49.347Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,cocok bangt cinta kuy cobaiin,cocok bangt untuk yang pencinta mie kuy cobaiin,2022,5
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Anton Af,"Enak, murah , tempatnya pun nyaman
Pokoke puaslah makan di mie jogja",5.0,2022-07-31T06:40:20.852Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,lezat murah tempat nyaman pokoke puas makan jogja,lezat murah tempatnya pun nyaman pokoke puaslah makan di mie jogja,2022,8
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Ananda Prasetya,"Parkir luass,rasanyaa endull bgtt😉😉",5.0,2022-07-31T00:54:48.676Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,parkir luass rasanyaa endull banget,parkir luass rasanyaa endull banget,2022,5
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Ryan Rahmat Saputra,"Rasa miee nya enk, tempat nya pun terasa nyamann & bersih",5.0,2022-07-30T19:47:55.121Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,miee enk nyamann bersih,rasa miee nya enk tempat nya pun terasa nyamann bersih,2022,4
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Muhammad Fauzan,Enak poll makannya semoga makin sukses terus,5.0,2022-07-30T15:13:53.193Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,lezat poll makan moga sukses,lezat poll makannya semoga makin sukses terus,2022,5
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Luthfi Herdiansyah,Semoga makin sukses,5.0,2022-07-30T15:13:39.007Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,moga sukses,semoga makin sukses,2022,2
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Septian Dyah Pramuditya,Masyaalloh......mantap,5.0,2022-07-30T15:08:07.280Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,masyaalloh bagus,masyaalloh bagus,2022,2
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Mochdzikriabdur Rafirohandi,"EUm,,, baru kali ini saya mencoba enak rasanya mie Jogja 👍👍",4.0,2022-07-30T15:00:37.558Z,1.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,eum kali coba lezat jogja,eum baru kali ini saya mencoba lezat rasanya mie jogja,2022,5
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,rifka annisa,Rasanyaa enak..recommend pokoknya👍,5.0,2022-07-30T12:01:14.646Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,rasanyaa lezat recommend pokok,rasanyaa lezat recommend pokoknya,2022,4
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Sediono Diono,"Mie nya enak,mantul,,palkiran luas,ditambah tempatnya bersih dan nyaman",5.0,2022-07-30T11:24:18.539Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,lezat bagus palkiran luas tambah tempat bersih nyaman,mie nya lezat bagus palkiran luas ditambah tempatnya bersih dan nyaman,2022,8
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Widia Oktapiani,Semoga semakin sukses terus,5.0,2022-07-30T09:58:36.514Z,1.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,moga sukses,semoga semakin sukses terus,2022,2
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Siti Robiatul,"Wahh enak sekali tempatnya, mie nya juga sangat enak☺️",5.0,2022-07-30T09:37:07.641Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,wahh lezat sekali tempat sangat lezat,wahh lezat sekali tempatnya mie nya juga sangat lezat,2022,6
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Isyatir Rodiyah,Mie nya enak dan tempat nya pun nyaman..,5.0,2022-07-30T08:59:33.471Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,lezat nyaman,mie nya lezat dan tempat nya pun nyaman,2022,2
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Hermawan Hidayat,Mantulll pokonyaa,5.0,2022-07-30T08:43:39.032Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,mantulll pokonyaa,mantulll pokonyaa,2022,2
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Sanuri Pokel,Bikin ketagihan pokok nya,5.0,2022-07-30T08:28:26.236Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,bikin tagih pokok,bikin ketagihan pokok nya,2022,3
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Bobby Akbar F,"Mie nya khas banget enaak, pelayanan nya ramah.. semoga semakin maju dan berkah..",5.0,2022-07-30T08:24:26.392Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,khas banget enaak layan ramah moga maju berkah,mie nya khas banget enaak pelayanan nya ramah semoga semakin maju dan berkah,2022,8
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Khafid Maulana,Ras mie nya enak banget.. Pelayanan ramah.. Mantap lanjutkan,5.0,2022-07-30T08:21:47.990Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,ras lezat banget layan ramah bagus lanjut,ras mie nya lezat banget pelayanan ramah bagus lanjutkan,2022,7
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Mulyana kusuma,Mie nya enak dan harga nya terjangkau untuk golongan muda..😊,5.0,2022-07-30T08:21:43.669Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,lezat harga jangkau golong muda,mie nya lezat dan harga nya terjangkau untuk golongan muda,2022,5
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Lasry Srilas,Ga bisa move on sama rasa mi godhognya 👍👍,5.0,2022-07-29T14:49:06.682Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,tidak move on godhognya,tidak bisa move on sama rasa mie godhognya,2022,4
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Andjar North Cilacap,"Mantap mie nya, 👍",5.0,2022-07-29T14:44:52.692Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,bagus,bagus mie nya,2022,1
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Fatma Dewi,Suka banget sama mie godog nya 😍😍😍,5.0,2022-07-29T12:58:51.763Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,suka banget godog,suka banget sama mie godog nya,2022,3
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Supri Anto,Rasa mantul harga murah,5.0,2022-07-29T12:03:56.937Z,1.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,bagus harga murah,rasa bagus harga murah,2022,3
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Ecy Ecya,"Buka lagi nih, setelah sekian lama karena pandemi... Yg kangen dg MIE JOGJA PAK KARSO yukk merapat... Pasti ketagihan daahh... #nostalgia Mi Godog, Mie Goreng dan Nasgornyaa...",5.0,2022-07-29T10:17:23.027Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,buka sekian lama pandemi kangen jogja karso yukk rapat tagih daahh godog goreng nasgornyaa,buka lagi nih setelah sekian lama karena pandemi yang kangen dengan mie jogja pak karso yukk merapat pasti ketagihan daahh mie godog mie goreng dan nasgornyaa,2022,14
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,adi arifqi,"Tempat ternyaman , rasa mantap 👍👍",5.0,2022-07-29T09:57:37.868Z,1.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,nyaman bagus,tempat ternyaman rasa bagus,2022,2
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Dinda Berta,Hemmm mantap,5.0,2022-07-29T09:44:17.699Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,hemmm bagus,hemmm bagus,2022,2
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,choerul munandar,Enak sekali rasanya pas...puas pokoknya,4.0,2022-07-29T09:31:03.457Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,lezat sekali pas puas pokok,lezat sekali rasanya pas puas pokoknya,2022,5
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Hanung Hanung,MasyaAllah rasa mantabb,5.0,2022-07-29T09:21:40.262Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,masyaallah mantabb,masyaallah rasa mantabb,2022,2
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Zalfa Zahirah,Hmm rasanya sedap,5.0,2022-07-29T09:20:57.612Z,1.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,hmm sedap,hmm rasanya sedap,2022,2
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Nia Ningsih,Enak banget mie nya. Tempatnya pun bersih,5.0,2022-07-29T08:52:20.666Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,lezat banget tempat bersih,lezat banget mie nya tempatnya pun bersih,2022,4
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,sonny duyee,Mie kuahnya seger 👍,5.0,2022-07-29T08:47:53.912Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,kuah seger,mie kuahnya seger,2022,2
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Wongmaen Tarko,"Tempat bersih, nyaman, rasanya enak dan harga merakyat.
Pokoke mantep",5.0,2022-07-29T08:16:15.431Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,bersih nyaman lezat harga rakyat pokoke bagus,tempat bersih nyaman rasanya lezat dan harga merakyat pokoke bagus,2022,7
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Mamas Ujang,"Masyaa Allaah,,, semoga semakin sukses",5.0,2022-07-29T08:14:30.032Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,masyaa allaah moga sukses,masyaa allaah semoga semakin sukses,2022,4
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Muhammad Shiddiq,Mantap banget,5.0,2022-07-29T07:45:13.309Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,bagus banget,bagus banget,2022,2
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Febri Aditio,"Tempat bersih, pramusajinya ramah, rasanya mantap👍👍👍",5.0,2022-07-29T07:41:13.949Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,bersih pramusaji ramah bagus,tempat bersih pramusajinya ramah rasanya bagus,2022,4
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Desiiipp,sdh nyoba mie godhog sama mie gorengnya semua enak👍,5.0,2022-07-29T07:39:21.858Z,1.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2022,False,nyoba godhog goreng lezat,sudah nyoba mie godhog sama mie gorengnya semua lezat,2022,4
